node,publications,degree
"Ramachandran, N",1,0
"Ge, J.",1,0
"Sui, J.",1,0
"Tang, B.",1,0
"Morawczynski, O.",1,0
"Hutchful, D.",1,0
"Cutrell, E.",1,0
"Kahl, G.",1,0
"Paradowski, D.",1,0
"Panjwani, S.",1,0
"Ghosh, M.",1,0
"Kumaraguru, P.",1,0
"Singh, S.V.",1,0
"Krah, E.F.M.",1,0
"De Kruijf, J.G.",1,0
"Pourghomi, P.",1,0
Ongwae,1,0
"De, S.J.",1,0
"Mahanti, A.",1,0
"Vyas, G.",1,0
"Gaur, L.",1,0
Kosiuczenko,1,0
Zamora,1,0
"Lee, Y.-J.",1,0
"Kim, K.S.",1,0
"Lee, H.-J.",1,0
"Scaife, N.",2,3
"Bates, A.",2,3
"Bhartiya, A.",1,0
"Butler, K.R.B.",1,0
"Ibtasam, S.",2,1
"Mehmood, H.",2,2
"Razaq, L.",4,4
"Webster, J.",1,0
"Yu, S.",2,1
"Anderson, R.",6,4
"Kinai, A.",1,0
"Markus, I.",1,0
"Oduor, E.",1,0
"Diriye, A.",1,0
"Ibrar, F.",1,0
"Saleem, H.",1,0
"Castle, S.",1,0
"Malik, M.Z.",1,0
"Fitriani, F.",1,0
"Suzianti, A.",2,0
"Chairunnisa, A.",1,0
"Chiang, C.-W.",1,0
"Anderson, C.",1,0
"Flores-Saviaga, C.",1,0
"Arenas, E.",1,0
"Colin, F.",1,0
"Romero, M.",2,0
"Rivera-Loaiza, C.",1,0
"Chávez, N.E.",1,0
"Mehra, A.",2,0
"Muralidhar, S.",1,0
"Satija, S.",1,0
"Dhareshwar, A.",1,0
"Redmiles, E.M.",1,0
"Mazurek, M.L.",1,0
"Dickerson, J.P.",1,0
"Usoof, H.",2,2
"Krishnan, N.K.",1,0
"Chandrasekaran, R.",1,0
"Pal, J.",1,0
"Shah, K.",2,0
"Mare, S.",3,3
"Mustafa, M.",1,0
"Mazhar, N.",1,0
"Asghar, A.",1,0
"Usmani, M.Z.",3,3
"Bandara, P.",1,0
"Pervaiz, F.",1,0
"Nawaz, R.S.",1,0
"Ramzan, M.U.",1,0
"Heimerl, K.",1,0
"Kamiran, F.",1,0
"Ahmad, T.",2,0
"State, R.",1,0
"Zadeh, M.J.",1,0
"Barati, H.",1,0
"Ignatjeva, O.A.",1,0
"Pletnev, A.V.",1,0
"Kromidha, E.",2,1
"Yadav, N.",4,1
"Ilavarasan, P.V.",1,0
"Akanfe, O.",2,2
"Valecha, R.",2,2
"Bailur, S.",1,0
"Smertnik, H.",1,0
"Baeza Argüello, S.",1,0
"Wakkary, R.",1,0
"Andersen, K.",1,0
"Tomico, O.",1,0
"Ravindran, U.",1,0
"Vamsi, P.R.",1,0
"Demidova, S.",1,0
"Lesnevskaya, N.",1,0
"Lomakin, N.",1,0
"Dhewanto, W.",1,0
"Umbara, A.N.",1,0
"Nazmuzzaman, E.",1,0
"Lee, W.",1,0
"Neo, K.W.",1,0
"Eaw, H.C.",1,0
"Lim, A.F.",1,0
"Josephng, P.S.",1,0
"Thakur, T.",1,0
"Yoshiura, N.",1,0
"Cunningham, J.L.",1,0
"Nguyen, S.T.",1,0
"Kientz, J.A.",1,0
"Rosner, D.",1,0
"Méndez Prado, S.M.M.",1,0
"Liliana Quishpillo, S.L.",1,0
"Espin Parrales, W.S.",1,0
"Froehlich, M.",1,0
"Vermehren, J.A.V.",1,0
"Alt, F.",1,0
"Schmidt, A.",1,0
Bokhari,1,0
"Chiboora, T.H.",1,0
"Chacha, L.",1,0
"Byagutangaza, T.",1,0
"Gumasing, M.J.J.",1,0
"Cangco, G.K.M.",1,0
"Ilagan, S.M.C.",1,0
"Reyes, E.G.A.",1,0
Sakthirama,1,0
"Stamm, L.K.",1,0
"Koelmann, H.",1,0
"Ito, D.",1,0
"Takata, Y.",1,0
"Mori, K.",1,0
"Furukawa, R.",1,0
"Kumagai, H.",1,0
"Kamizono, M.",1,0
"Silver, T.",1,0
"Glavanits, J.",1,0
"Szabó, T.",1,0
"Havens, Z",1,0
"Latulipe, C",1,0
"Chen, P.",1,0
"Mei, P.",1,0
"Akmoldoev, K.",1,0
"Kuldasheva, Z.",1,0
"Grešš, M.",1,0
"Yin, F.",1,0
"Zhang, R.",2,0
"Luo, C.",1,0
Zhou,1,0
"Becker, C.",1,0
"Sabie, S.",1,0
"Wan, B.",1,0
"Cao, Y.",2,0
"Zuckerman, O.",1,0
"Resnick, M.",1,0
Suri,1,0
"Garz, S.",1,0
"Mazer, R.",1,0
"Sanford, C.",1,0
Claessens,1,0
"De Haas, R",1,0
"González-Uribe, J",1,0
"Infante, S.",1,0
"Orlik, A.",1,0
"Silva, A.F.",2,0
"Tetlow, R.",1,0
"Catalini, C.",1,0
"De Gortari, A.",1,0
"Shah, N.",1,0
"Umasankar, M.",1,0
"Padmavathy, S.",1,0
"Kanchan, U.",2,1
"Kaur, A.",5,0
Daliri,1,0
"Dwivedi, S.",1,0
"Alharbi, A.R.",1,0
"Sureshbabu, R.",1,0
"Singh, D.P.",1,0
"Jamal, S.S.",1,0
"Krah, D.",1,0
"Wang, T.",1,0
"Ji, C.",1,0
"Nwosu, N.A.",1,0
"Sampathkumar, S.",1,0
Yao,1,0
"Da Silva, E.A.S.R.G.",1,0
"Silva, C.A.T.",1,0
"Ismail Hassan, H.I.",1,0
"Islam, A.R.M.",1,0
"Aravindhan, K.",1,0
"Mat, S.",1,0
"Hamid, T.A.",1,0
"Majeed, A.B.",1,0
"Teh, P.-L.",1,0
"Ramasamy, K.",3,0
"Singh, D.K.A.",1,0
"Tan, M.P.",1,0
"Alvarez, E.A.S.",1,0
"Angel Cano Lengua, M.A.C.",1,0
"Asampana, I.",1,0
"Aziale, L.K.",1,0
"Akwetey, H.M.",1,0
"Tanye, H.A.",1,0
"Bere, A.B.M.",1,0
"Wiputra, R.W.",1,0
"Wedari, L.K.",1,0
"Ashraf, N.",1,0
"Aycinena, D.",1,0
"Martínez A, A.",1,0
"Mcintosh, C.",1,0
"Sheth, K.",2,0
"Kigabo, T.",1,0
"Minoiu, C.",1,0
"Presbitero, A.F.",1,0
Mayoux,1,0
"Le, Lh",1,0
"Duong, Gh",1,0
"Nguyen, Sm",1,0
"Obiora, K.I.",1,0
Sewilam,1,0
Mutuku,1,0
R.K.,2,0
"Boldbaatar, M",1,0
"Lee, Cl",1,0
"Santoso, A.B.",1,0
"Trinugroho, I.",2,0
"Nugroho, L.I.",1,0
"Saputro, N.",1,0
"Purnama, M.Y.I.",1,0
"Febriana, R.N.",1,0
"Damayanti, S.M.",3,1
"Ahmad, K",1,0
"Zabri, Sm",1,0
"Prijadi, R",2,1
"Wulandari, P",2,1
"Pinagara, Fa",1,0
"Desiana, Pm",1,0
"Artikov, I.",1,0
"Hoffman, S.J.",1,0
"Pytlikzillig, L.M.P.",1,0
"Hu, Q.",2,0
"Tomkins, A.J.",1,0
"Hubbard, K.G.",1,0
"Hayes, M.J.",1,0
"Waltman, W.",1,0
"Lazar, C.M.",1,0
"O'Shea, K.",1,0
"Harper, A.",1,0
"Clayton, A.",1,0
"Bailey, M.",1,0
"Foss-Kelly, L.",1,0
"Sernyak, M.J.",1,0
"Rowe, M.",1,0
"Cook, Ja",1,0
"Steigman, Pj",1,0
"Jonikas, Ja",1,0
"George, B Iii",1,0
"Johnson, S",1,0
"Cortez, C",1,0
"Burke-Miller, Jk",1,0
"Swarbrick, M",1,0
"Christopoulos, T.P.",4,1
"Lavoie, F.",1,0
"Muche, L.",1,0
Bhanumurthy,1,0
N.R.,3,1
"Chai, M.",1,0
Tumbe,2,1
"Sharma, R.L.",3,3
Biswas,1,0
"Khushboo, M.",1,0
Sriram,1,0
"Kang, L.S.",1,0
"Balasundaram, E.",1,0
"Aranganathan, P.",1,0
"Cailassame, N.S.N.",1,0
"Mathiazhagan, A.",1,0
"Vinoth, A.",1,0
"A, G.",1,0
Tripathi,1,0
"Makara, M.",1,0
"Faimau, G.",1,0
"Maphosa, F.",1,0
"Nayak, B.S.",1,0
"Salisbury, L.C.",1,0
"Nenkov, G.Y.",1,0
"Blanchard, S.J.",1,0
"Hill, R.P.",1,0
"Brown, A.L.",1,0
"Martin, K.D.",1,0
"Lee, J.Y.",1,0
"Anderson, E.T.",1,0
Faraji Dizaji,1,0
"Mohapatra, C.S.",1,0
"Ghosh, D.",1,0
J.H.,1,0
"Ren, R.",1,0
Biadgilign,1,0
"Varkey, J.",1,0
"Mathew, J.",1,0
"Sujathan, P.K.",1,0
Chamorro-Courtland,1,0
"Koo, H.-G.",1,0
"Jang, J.",1,0
Parmanand,1,0
"Paananen, M.",1,0
"Renders, A.",1,0
"Shima, K.M.",1,0
"Phillips, D.R.",1,0
"Ranta, M.",2,0
"Salmela-Aro, K.",1,0
"Uzma, S.H.",1,0
"Pratihari, S.K.",1,0
"Sisodia, N.S.",1,0
"Rao, M.B.N.",1,0
"Mahajan, V.",2,0
"Leeladhar, V.",1,0
"Vasimalai, M.P.",1,0
"Reddy, R.",1,0
"Mohan, B.",1,0
"Srinivasan, R.",1,0
"Sriram, M.S.",1,0
Kamath,1,0
K.V.,1,0
"Kodan, A.S.",1,0
"Nanda, K.",1,0
"Kaur, M.",1,0
"Ambarkhane, D.",5,3
"Venkataramani, B.",6,3
"Sen, A.",1,0
"Humpage, L.",1,0
"Bielefeld, S.",1,0
"Marston, G.",1,0
"Staines, Z.",1,0
"Peterie, M.",1,0
"Mendes, P.",1,0
"Sorgente, A.",2,1
"Lanz, M.",2,1
"Tagliabue, S.",1,0
"Archuleta, K.L.",1,0
"Yorgason, J.",1,0
"Smallbone, D.",2,0
"Ram, M.",1,0
"Deakins, D.",1,0
"Baldock, R.",1,0
"Kimmitt, J.",1,0
"Muñoz, P.",1,0
"Ahlstrom, D.",1,0
"Asravor, Rk",1,0
"Boakye, A",1,0
"Essuman, J",1,0
"Nova, N.A.",1,0
"Gonzalez, R.A.",1,0
"Mgema, Jm",1,0
"Mataba, Ld",1,0
"Rukiko, Bj",1,0
"Henry, N.",1,0
"Pollard, J.",1,0
"Sissons, P.",1,0
"Ferreira, J.",1,0
"Coombes, M.",1,0
"Bhagat, A.",1,0
"Roderick, L.",1,0
Smyth,1,0
"Ramírez, B.",1,0
Baker,1,0
Warnecke-Berger,1,0
Paudel,1,0
L.N.,1,0
Mccanless,1,0
"Estes, J.",1,0
"Green, W.N.",1,0
"Yagil, D.",1,0
"Cohen, M.",1,0
"Beer, J.D.",1,0
"Stanisavljević, N.",1,0
"Brunner, P.H.",1,0
"Fisher, P.J.",1,0
"Hsu, C.",1,0
Buckland,2,1
"Murshid, N.",1,0
"Cripe, S.M.",1,0
"Sánchez, S.E.",1,0
"Sánchez, E.",2,0
"Ayala Quintanilla, B.A.",1,0
"Alarcon, C.H.",1,0
"Gelaye, B.",1,0
"Williams, M.A.",1,0
"Langford, W.S.",1,0
"Thomas, H.W.",1,0
"Feldman, M.P.",1,0
"Charron-Chénier, R.",1,0
"Seamster, L.",1,0
Solo,1,0
T.M.,2,0
"Lemaire, A.",1,0
"Moon, H.E.",1,0
"Choi, S.W.",1,0
"Ha, Y.H.",1,0
Zhao,1,0
"Tejasmayee, P",1,0
"Gautam, Rs",1,0
"Khurana, A",1,0
"Rastogi, S",1,0
"Kumar, Rn",1,0
"Janani, M",1,0
"Pavithra, R",1,0
"Kumar, Tm",1,0
"Troilo, M.",1,0
"Freeman, N.",1,0
"Abe, M.",1,0
"Malhotra, N.",1,0
"Baag, P.K.",1,0
Muneer Babu,1,0
"Raju, R.",1,0
"Madhuri, G.",1,0
"Singh, V.K.",2,0
Azimi,2,1
M.N.,3,1
Podder,1,0
Raichoudhury,1,0
"Kumar, M.",3,0
"Bojuwon, M.",1,0
"Olaleye, B.R.",1,0
"Ojebode, A.A.",1,0
"Sapre, A.",1,0
"Kurian, V.",1,0
"Sreedharan, S.",1,0
"Valenti, F.",1,0
"Khandelwal, A.",1,0
"Vajjala, A.",1,0
"Tagat, A.",1,0
"Agbaeze, E.K.",1,0
"Onwuka, I.",1,0
"Kamau, C.W.",1,0
"Siva Reddy, K.",1,0
"Akhter, N.",1,0
"Baqui Khalily, M.A.B.",1,0
Okesina,1,0
Onatunji,1,0
O.G.,2,0
"Saravanabhavan, S.",2,1
"Sankaramuthukumar, S.",1,0
"Alamelu, K.",3,0
"Werake, S.K.",1,0
"Dharmadasa, C.S.",1,0
"Zunairoh, Z.",1,0
"Wijaya, L.I.",1,0
"Kar, R.N.",1,0
"Tiwari, K.",1,0
"Bhandari, V.",1,0
"Howlader, S.",1,0
"Halder, P.",1,0
"Hazarika, I.K.",1,0
Ferretti,1,0
Dragomir,1,0
Aitken,1,0
"Jiya, A.N.",1,0
"Opoku, M.P.",1,0
"Nketsia, W.",1,0
"Dogbe, J.A.",1,0
"Adusei, J.N.",1,0
"Knott, L.H.",1,0
"Voth Schrag, R.",1,0
"Shin, A.",1,0
"Gibbons, T.",1,0
"Mosharrafa, R.A.",1,0
Nazmunnahar,1,0
"Baqui Khalily, M.A.",1,0
"Islam, M.R.",1,0
Sanders,1,0
C.K.,1,0
"Lahav, E.",1,0
"Shavit, T.",1,0
"Benzion, U.",1,0
"Rogers, E.",1,0
"Palacios, J.",1,0
"Vargas, E.",1,0
"Wysota, C.",1,0
"Rosen, M.",1,0
"Kyanko, K.",1,0
"Elbel, B.D.",1,0
"Sherman, S.",1,0
"Kisseih, K.G.",2,5
"Ayesu, E.K.",1,0
"Mohammed, A.",2,5
"Ziblilla, Y.M.",2,5
"Kk, T.J.M.",1,0
"Halidu, B.O.",2,5
"Forbes, P.A.G.",1,0
"Chaliani, I.",1,0
"Schilbach, L.",1,0
"Kalenscher, T.",1,0
"Rogers, C.",1,0
"Clarke, C.",1,0
"Daher, M.",1,0
"Rosati, A.",1,0
"Jaramillo, A.",1,0
"Atiase, V.Y.",1,0
"Tiwasing, P.",1,0
"Addae, J.A.",1,0
"Naab, F.Z.",1,0
"Naab, G.Z.",1,0
"Velaoras, K.",1,0
"Menegaki, A.N.",1,0
"Polyzos, S.",1,0
"Gotzamani, K.",1,0
"Mcgarity, S.V.",1,0
"Okech, D.O.",1,0
"Risler, E.",1,0
"Clees, T.J.",1,0
"Brentnall, A.R.",1,0
"Crowder, M.J.",1,0
"Davidson, J.A.",1,0
"Buenestado-Fernández, M.",1,0
"Ramirez-Montoya, M.S.",2,0
"Ibarra-Vazquez, G.",1,0
"Patiño, A.",1,0
Yuning,1,0
Al Mazroui,1,0
"Campbell, A.",1,0
"Deshpande, S.",1,0
"Rundle Thiele, S.",1,0
"West, T.",1,0
"Farnsworth, V.",2,1
"Davis, P.",1,0
"Kalambouka, A.",1,0
"Ralph, S.",1,0
"Farrell, P.",1,0
"Kaicer, M.",1,0
"Oudgou, M.",1,0
"Kaddar, A.",1,0
"Arbi, A.",1,0
"Meijering, T.",1,0
"Rosales, A.",1,0
Satybaldieva,1,0
"Jutasompakorn, P.",1,0
"Perdana, A.",3,0
"Balachandran, V.",1,0
"Rajeswari, P.S.",1,0
"Vinoth Balaji, V.",1,0
"Jalaludeen, A.",1,0
"Bharathi, V.",1,0
"Barikzai, S.",1,0
"Acharya, S.S.",1,0
"Talukdar, A.",1,0
"Deppeler, A.",1,0
"Bharathi S, V.",1,0
"Karim, R.",1,0
"Wijesooriya, C.",1,0
"Harris, L.",1,0
Khalil,1,0
Bartel,1,0
R.C.,2,0
"Atal, Mr",1,0
"Mondliwa, P",1,0
"Lê, Q.",1,0
"Auckland, S.",1,0
"Nguyen, H.B.",1,0
"Murray, S.",1,0
"Long, G.",1,0
"Terry, D.",2,0
"Krishna Kishore, S.V.",1,0
"Sequeira, A.H.",1,0
"Yajuan, L.",1,0
"Mahmud, A.",1,0
"Espinosa-Cristia, J.F.",1,0
"Alarcón, J.I.",1,0
"Liang, M.",1,0
"Yang, W.",1,0
"Thathsarani, S.",1,0
"Jianguo, W.",2,0
"Alariqi, M.",1,0
"Nguyen, T.A.N.",1,0
"Luong, T.T.H.",1,0
"Hajr, L.",1,0
"Katamoura, S.",1,0
"Wu, G",1,0
"Peng, Ql",1,0
"Benedict, Io",1,0
"Wilson, E",1,0
"Ugwu, Cn",1,0
"Ibe, Cb",1,0
"Mago, S.",5,1
"Modiba, F.S.",2,1
"Xu, G.",1,0
"Feng, L.",1,0
"Liang, Q.",1,0
"Ren, P.",1,0
"Moumbark, T.",1,0
"Koudalo, Y.M.A.",1,0
"Bin Hidthir, M.H.",1,0
"Junoh, M.Z.M.",1,0
"Yusof, M.F.B.",1,0
"Ding, S.",1,0
"Ruan, Y.",1,0
"Dou, L.",1,0
"Lahnech, A.",2,1
"Chami, M.",2,1
"Weng, J.",1,0
"Zhou, J.",3,0
"Kanth, D.",1,0
"Sinha, A.R.",1,0
"Tegambwage, A.G.",1,0
"Kasoga, P.S.",1,0
"Dodoo, R.N.A.",2,2
"Xin, F.",1,0
"Mangudhla, T.",2,2
"Boadi, E.B.",2,2
"Dimen, L.",1,0
"Nuţă, A.C.",1,0
"Daudi, K.W.",1,0
"Dalvadi, Y.M.",1,0
Nor,1,0
M.I.,2,0
"Vosylis, R.",2,0
"Klimstra, T.",1,0
"Beeney, J.E.",1,0
"Hallquist, M.N.",1,0
"Scott, L.N.",1,0
"Ringwald, W.R.",1,0
"Stepp, S.D.",1,0
"Lazarus, S.A.",1,0
"Mattia, A.A.",1,0
"Pilkonis, P.A.",1,0
"Singh, V",1,0
"Padhi, P",1,0
Deb,1,0
Maji,1,0
"Ranjani, K.S.",1,0
"Bapat, V.",1,0
"Amakom, U.",1,0
"Amagwu, F.I.",1,0
"Javed, S.",1,0
"Abro, Z.",1,0
"Azad, I.",1,0
"Khan, M.S.",2,0
"Sangma, A.",1,0
"Das, J.",1,0
"Kumar, C.V.R.S.V.",1,0
"Babu, M.",3,0
"Kulshreshtha, P.",1,0
"Rana, M.S.",1,0
"Ismail, I.B.",1,0
"Ismail, M.N.B.",1,0
"Khan, A.K.",1,0
"Winstanley, M.",1,0
"Durkin, K.",1,0
"Webb, R.T.",1,0
"Conti-Ramsden, G.",1,0
"Aparna, V",1,0
"Anthuvan, Vl",1,0
Rout,1,0
"Kazi, M.R.",1,0
"Shemim, A.",1,0
"Ono, M.",1,0
"Matsuyama, A.",1,0
"Karama, M.",1,0
"Honda, S.",1,0
"Durant, R.W.",1,0
"Parmar, G.",1,0
"Shuaib, F.",1,0
"Le, A.",1,0
"Brown, T.M.",1,0
"Roth, D.L.",1,0
"Hovater, M.",1,0
"Halanych, J.H.",1,0
"Shikany, J.M.",1,0
"Prineas, R.J.",1,0
"Samdarshi, T.J.",1,0
"Safford, M.M.",1,0
"Wong, L.P.",1,0
"Alias, H.",1,0
"Bhoo-Pathy, N.",1,0
"Chung, I.",1,0
"Chong, Y.C.",1,0
"Kalra, S.",1,0
"Sultan Shah, Z.U.B.",1,0
"Yuan, X.",1,0
"Peberdy, L.",1,0
"Young, J.",2,0
"Massey, D.L.",1,0
"Kearney, L.",1,0
"Maldonado, L.Y.",1,0
"Songok, J.J.",1,0
"Snelgrove, J.W.",1,0
"Ochieng, C.B.",1,0
"Chelagat, S.",1,0
"Ikemeri, J.E.",1,0
"Okwanyi, M.A.",1,0
"Cole, D.C.",1,0
"Ruhl, L.J.",1,0
"Christoffersen-Deb, A.",1,0
"Fallah-Aliabadi, S.",1,0
"Sadeghi, S.",1,0
"Heydari, A.",1,0
"Sanaeefar, M.",1,0
"Raadabadi, M.",1,0
"Allmark, P.",1,0
"Machaczek, K.",1,0
"Hewett, P.C.",2,3
"Austrian, K.",2,3
"Soler-Hampejsek, E.",2,3
"Behrman, J.R.",2,3
"Bozzani, F.",1,0
"Jackson-Hachonda, N.A.",1,0
"Alemu, F",1,0
"Kumie, A",1,0
"Medhin, G",1,0
"Gebre, T",1,0
"Godfrey, P",1,0
"Digitale, J.",1,0
"Jackson-Hachonda, N.",1,0
"Bweupe, M.",1,0
"Vapiwala, N.",1,0
"Miller, D.",1,0
"Laventure, B.",1,0
"Woodhouse, K.",1,0
"Kelly, S.",1,0
"Avelis, J.",1,0
"Baffic, C.",1,0
"Goldston, R.",1,0
"Glanz, K.",1,0
"Olapeju, B.",1,0
"Tamene, H.",1,0
"Ayele, M.",1,0
"Heliso, S.",1,0
"Berhanu, T.",1,0
"Alemayehu, G.",1,0
"Kapadia-Kundu, N.",1,0
"Darebo, T.D.",1,0
"Spigt, M.",1,0
"Teklewold, B.",1,0
"Badacho, A.S.",1,0
"Mayer, N.",1,0
"Teklewold, M.",1,0
"Kizhakkekara, T.J.M.",1,0
"Mohammed, J.",1,0
"Kaleem, I.",1,0
"Doegah, P.T.",1,0
"Chanimbaga, B.A.",1,0
"Oguma, E.D.",1,0
"Moshi, F.V.",1,0
"Kibusi, S.M.",1,0
"Ojogiwa, O.T.",1,0
"Sulaiman, L.A.-R.",1,0
"Issah, M.",1,0
"Niyibizi, P.",1,0
"Micomyiza, A.R.",1,0
"Ishimwe, P.",1,0
"Niwemugeni, P.",1,0
"Nyirahabineza, A.",1,0
"Ilinde, D.N.",1,0
"Sunday, F.X.",1,0
"Marzban, H.",1,0
"Rezaei, E.",1,0
"Shahmahmoudi, F.",1,0
"Zangiabadi, Z.",1,0
"Sahebi, A.",1,0
"Makki, F.",1,0
"Solanke, B.L.",1,0
"Adetutu, O.M.",1,0
"Sunmola, K.A.",1,0
"Opadere, A.A.",1,0
"Adeyemi, N.K.",1,0
"Soladoye, D.A.",1,0
"Lawson-Michod, K.A.",1,0
"Watt, M.H.",1,0
"Grieshober, L.",1,0
"Green, S.E.",1,0
"Karabegovic, L.",1,0
"Derzon, S.",1,0
"Owens, M.",1,0
"Mccarty, R.D.",1,0
"Doherty, J.A.",1,0
"Barnard, M.E.",1,0
"Michael, T.O.",1,0
"Naidoo, K.",1,0
"Debpuur, C.",1,0
"Chatio, S.",1,0
"Adjuik, M.",1,0
"Akweongo, P.",1,0
"Cordisco Tsai, L.C.",1,0
"Carlson, C.E.",1,0
"Aira, T.",1,0
"Norcini-Pala, A.",1,0
"Riedel, M.",1,0
"Gathungu, D.K.",1,0
"Ojiambo, V.N.",1,0
"Kimathi, M.E.",1,0
"Kaftan, D.",1,0
"Kim, H.-Y.",1,0
"Citron, D.T.",1,0
"Platais, I.",1,0
"Briedenbecker, D.",1,0
"Kirkman, C.",1,0
"Mwalili, S.M.",1,0
"Bershteyn, A.",1,0
Tapera,1,0
"Gotsadze, G",1,0
"Tang, Wz",1,0
"Shengelia, N",1,0
"Zoidze, A",1,0
"Al-Hanawi, M.K.",2,0
"Al Rahahleh, N.",1,0
"Liang, A.",1,0
"Wilson-Barthes, M.",1,0
"Galárraga, O.",1,0
"Biks, G.A.",1,0
"Tariku, A.",1,0
"Tessema, G.A.",1,0
"Egbe, T.I.",1,0
"Omollo, O.D.",1,0
"Wesonga, J.O.",1,0
"Bair, E.F.",1,0
"Chakrabarti, A.",3,1
"Putt, M.E.",1,0
"Celum, C.L.",1,0
"Camlin, C.S.",1,0
"Napierala, S.",1,0
Al-Hanawi,1,0
"Yunus, F.M.",1,0
"Tasnuba, T.",1,0
"Husain, P.A.",1,0
"Misiti, A.J.",1,0
"Odhiambo, N.M.",2,1
"Triana, D.",1,0
"Al Azizah, U.S.",1,0
"Victor, V.",1,0
"Medina-Vidal, A.",1,0
"Alonso-Galicia, P.E.",1,0
"Gonzalez-Mendoza, M.",1,0
"Omar, M.A.",2,0
"Inaba, K.",1,0
"Kebotsamang, K.",1,0
Inoue,1,0
"Kalai, M.",1,0
"Houidi, S.",1,0
"De Arcangelis, G.D.",1,0
"Joxhe, M.",1,0
"Alnehabi, M.",1,0
"Al-Mekhlafi, A.-B.A.",1,0
"Choudhary, H.",1,0
"He, X.",1,0
"Nampewo, D.",1,0
"Tinyinondi, G.A.",1,0
"Kawooya, D.R.",1,0
"Ssonko, G.W.",1,0
"Abraham, T.W.",1,0
"Fonta, W.M.",1,0
Abraham,1,0
T.W.,1,0
"Misati, R.N.",1,0
"Nassir, H.",1,0
Coulibaly,1,0
Piehlmaier,1,0
D.M.,1,0
"Paudel, K.P.",1,0
"Liu, D.",1,0
Tetteh,1,0
G.K.,1,0
"Preziuso, M.",1,0
"Koefer, F.",1,0
"Ehrenhard, M.",1,0
"Charfeddine, L.",1,0
"Umlai, M.I.",1,0
"El-Masri, M.",1,0
Chamboko,2,1
"Ha, D",1,0
"Le, P",1,0
"Nguyen, Dk",1,0
"Martinez-Blasco, M.",1,0
"Prior Sanz, F.P.",1,0
"Adrian, F.M.",1,0
"Lössbroek, J.",1,0
"Van Tubergen, F.",1,0
"Gheorghe, A.",1,0
"Zaman, R.U.",1,0
"Scott, M.",1,0
"Witter, S.",1,0
"Oyelami, Lo",1,0
"Adebiyi, So",1,0
"Adekunle, Bs",1,0
"Hussain, M",1,0
"Yahya, F",1,0
"Waqas, M",1,0
"Lwesya, F",1,0
"Mwakalobo, Abs",1,0
"Periola, O",1,0
"Salami, Mf",1,0
Musah,1,0
"Zaimovic, A",1,0
"Omanovic, A",1,0
"Dedovic, L",1,0
"Zaimovic, T",1,0
"Devender, K",1,0
Kafila,1,0
"Goli, G",1,0
"Shravan, M",1,0
"Chen, Dq",1,0
"Ma, Cq",1,0
"Zhang, Lw",1,0
"Li, Lj",1,0
Sarsale,1,0
"Goswami, S",1,0
"Chouhan, V",1,0
"Saraswat, P",1,0
"Asante, Bo",1,0
"Prah, S",1,0
"Akutinga, S",1,0
"Akusaki, Et",1,0
"Ofosuhene, Ad",1,0
"Lyu, F.",1,0
"Lachaari, M.",1,0
"Benmahane, M.",1,0
"Ray, S.",1,0
"Paul, S.",1,0
"Miglani, S.",1,0
"Assadi, D.",2,0
"Wroldsen, J.",1,0
"Chadha, P.",1,0
"Gera, R.",1,0
"Khera, G.S.",1,0
"Zhu, Eq",1,0
"Song, Xl",1,0
"Zeng, Zj",1,0
"Wang, R",1,0
"Das, L.",1,0
"Bahubal, D.",1,0
"Khalid, A.",1,0
"Sankaran, H.",1,0
"Vashisth, A.",1,0
"Salako, K.",1,0
"Pinto, P.",1,0
"Amaghouss, A.",1,0
"Hanane, E.",1,0
"Mishra, H.",1,0
"Mishra, D.",3,2
"Nigam, A.C.",1,0
"Chanda, R.S.",1,0
"Mandal, S.",1,0
"Bhardwaj, S.",1,0
"Ghiyal, R.",1,0
"Saju, S.J.",1,0
"Mewada, A.",1,0
"Ansari, M.A.",1,0
"Yadav, A.S.",1,0
"Mitali, S.",1,0
"Agrawal, V.",1,0
"Singh, V.A.",1,0
"Shah, R.K.",1,0
"Mandavia, N.",1,0
"Thunga, S.",1,0
"Narasimha Rao, M.V.A.L.N.",1,0
"Chinni, N.",1,0
"Lavanya, P.B.",1,0
"Sahoo, A.P.",2,3
"Patnaik, A.",3,3
"Patnaik, B.C.M.",3,3
"Jadhav, B.",2,3
"Seth, D.",1,0
"Kathait, T.",1,0
"Bansal, N.",1,0
"Bura, D.",1,0
"Pratap, Y.V.",1,0
"Agrawalla, R.",1,0
"Sabat, A.K.",1,0
"Jena, A.",1,0
"Patjoshi, P.K.",1,0
"Mohapatra, S.",1,0
"Raza, Z.",1,0
"Yassine, Y.",2,0
"Hansali, A.",1,0
"Sahid, A.",1,0
"Bhatia, G.",1,0
"Palanive, R.V.",1,0
"Taneja, S.",6,3
"Sharma, K.",1,0
"Kaur, J.",1,0
"Vardari, L.",1,0
"Taqi, M.",1,0
"Afzal, M.A.",1,0
"Amoakohene, G.",1,0
"Afriyie, S.O.",1,0
"Nkyi, J.A.",1,0
"Asiedu, E.",1,0
"Zhou, S.",1,0
"Offodile, A.C.",1,0
"Asaad, M.",1,0
"Boukovalas, S.",1,0
"Bailey, C.",1,0
"Lin, Y.-L.",1,0
"Teshome, M.",1,0
